date,product_id,product_name,quantity_sold
2023-02-25,PROD_010,Actifed Rhume,78
2023-02-26,PROD_001,Efferalgan 1000mg,60
2023-02-26,PROD_002,Doliprane 1000mg,117
2023-02-26,PROD_003,Spasfon Lyoc 80mg,109
2023-02-26,PROD_004,Smecta 3g,106
2023-02-26,PROD_005,Ibuprofene 400mg,170
2023-02-26,PROD_006,Paracetamol 500mg,139
2023-02-26,PROD_007,Aspirine 500mg,63
2023-02-26,PROD_008,Strepsils Miel Citron,102
2023-02-26,PROD_009,Humex Rhume,172
2023-02-26,PROD_010,Actifed Rhume,77
2023-02-27,PROD_001,Efferalgan 1000mg,76
2023-02-27,PROD_002,Doliprane 1000mg,130
2023-02-27,PROD_003,Spasfon Lyoc 80mg,129
2023-02-27,PROD_004,Smecta 3g,193
2023-02-27,PROD_005,Ibuprofene 400mg,250
2023-02-27,PROD_006,Paracetamol 500mg,171
2023-02-27,PROD_007,Aspirine 500mg,95
2023-02-27,PROD_008,Strepsils Miel Citron,112
2023-02-27,PROD_009,Humex Rhume,215
2023-02-27,PROD_010,Actifed Rhume,117
2023-02-28,PROD_001,Efferalgan 1000mg,108
2023-02-28,PROD_002,Doliprane 1000mg,175
2023-02-28,PROD_003,Spasfon Lyoc 80mg,105
2023-02-28,PROD_004,Smecta 3g,131
2023-02-28,PROD_005,Ibuprofene 400mg,225
2023-02-28,PROD_006,Paracetamol 500mg,141
2023-02-28,PROD_007,Aspirine 500mg,99
2023-02-28,PROD_008,Strepsils Miel Citron,151
2023-02-28,PROD_009,Humex Rhume,235
2023-02-28,PROD_010,Actifed Rhume,97
2023-03-01,PROD_001,Efferalgan 1000mg,99
2023-03-01,PROD_002,Doliprane 1000mg,183
2023-03-01,PROD_003,Spasfon Lyoc 80mg,113
2023-03-01,PROD_004,Smecta 3g,170
2023-03-01,PROD_005,Ibuprofene 400mg,223
2023-03-01,PROD_006,Paracetamol 500mg,199
2023-03-01,PROD_007,Aspirine 500mg,86
2023-03-01,PROD_008,Strepsils Miel Citron,144
2023-03-01,PROD_009,Humex Rhume,269
2023-03-01,PROD_010,Actifed Rhume,86
2023-03-02,PROD_001,Efferalgan 1000mg,87
2023-03-02,PROD_002,Doliprane 1000mg,141
2023-03-02,PROD_003,Spasfon Lyoc 80mg,158
2023-03-02,PROD_004,Smecta 3g,150
2023-03-02,PROD_005,Ibuprofene 400mg,199
2023-03-02,PROD_006,Paracetamol 500mg,150
2023-03-02,PROD_007,Aspirine 500mg,107
2023-03-02,PROD_008,Strepsils Miel Citron,140
2023-03-02,PROD_009,Humex Rhume,238
2023-03-02,PROD_010,Actifed Rhume,110
2023-03-03,PROD_001,Efferalgan 1000mg,93
2023-03-03,PROD_002,Doliprane 1000mg,141
2023-03-03,PROD_003,Spasfon Lyoc 80mg,152
2023-03-03,PROD_004,Smecta 3g,178
2023-03-03,PROD_005,Ibuprofene 400mg,207
2023-03-03,PROD_006,Paracetamol 500mg,192
2023-03-03,PROD_007,Aspirine 500mg,81
2023-03-03,PROD_008,Strepsils Miel Citron,158
2023-03-03,PROD_009,Humex Rhume,301
2023-03-03,PROD_010,Actifed Rhume,104
2023-03-04,PROD_001,Efferalgan 1000mg,73
2023-03-04,PROD_002,Doliprane 1000mg,100
2023-03-04,PROD_003,Spasfon Lyoc 80mg,78
2023-03-04,PROD_004,Smecta 3g,112
2023-03-04,PROD_005,Ibuprofene 400mg,161
2023-03-04,PROD_006,Paracetamol 500mg,108
2023-03-04,PROD_007,Aspirine 500mg,69
2023-03-04,PROD_008,Strepsils Miel Citron,111
2023-03-04,PROD_009,Humex Rhume,162
2023-03-04,PROD_010,Actifed Rhume,78
2023-03-05,PROD_001,Efferalgan 1000mg,64
2023-03-05,PROD_002,Doliprane 1000mg,129
2023-03-05,PROD_003,Spasfon Lyoc 80mg,104
2023-03-05,PROD_004,Smecta 3g,127
2023-03-05,PROD_005,Ibuprofene 400mg,135
2023-03-05,PROD_006,Paracetamol 500mg,105
2023-03-05,PROD_007,Aspirine 500mg,65
2023-03-05,PROD_008,Strepsils Miel Citron,115
2023-03-05,PROD_009,Humex Rhume,179
2023-03-05,PROD_010,Actifed Rhume,85
2023-03-06,PROD_001,Efferalgan 1000mg,103
2023-03-06,PROD_002,Doliprane 1000mg,136
2023-03-06,PROD_003,Spasfon Lyoc 80mg,127
2023-03-06,PROD_004,Smecta 3g,177
2023-03-06,PROD_005,Ibuprofene 400mg,231
2023-03-06,PROD_006,Paracetamol 500mg,171
2023-03-06,PROD_007,Aspirine 500mg,89
2023-03-06,PROD_008,Strepsils Miel Citron,117
2023-03-06,PROD_009,Humex Rhume,237
2023-03-06,PROD_010,Actifed Rhume,120
2023-03-07,PROD_001,Efferalgan 1000mg,75
2023-03-07,PROD_002,Doliprane 1000mg,147
2023-03-07,PROD_003,Spasfon Lyoc 80mg,155
2023-03-07,PROD_004,Smecta 3g,169
2023-03-07,PROD_005,Ibuprofene 400mg,187
2023-03-07,PROD_006,Paracetamol 500mg,146
2023-03-07,PROD_007,Aspirine 500mg,100
2023-03-07,PROD_008,Strepsils Miel Citron,110
2023-03-07,PROD_009,Humex Rhume,288
2023-03-07,PROD_010,Actifed Rhume,86
2023-03-08,PROD_001,Efferalgan 1000mg,75
2023-03-08,PROD_002,Doliprane 1000mg,148
2023-03-08,PROD_003,Spasfon Lyoc 80mg,137
2023-03-08,PROD_004,Smecta 3g,153
2023-03-08,PROD_005,Ibuprofene 400mg,212
2023-03-08,PROD_006,Paracetamol 500mg,170
2023-03-08,PROD_007,Aspirine 500mg,103
2023-03-08,PROD_008,Strepsils Miel Citron,113
2023-03-08,PROD_009,Humex Rhume,204
2023-03-08,PROD_010,Actifed Rhume,122
2023-03-09,PROD_001,Efferalgan 1000mg,97
2023-03-09,PROD_002,Doliprane 1000mg,191
2023-03-09,PROD_003,Spasfon Lyoc 80mg,149
2023-03-09,PROD_004,Smecta 3g,136
2023-03-09,PROD_005,Ibuprofene 400mg,177
2023-03-09,PROD_006,Paracetamol 500mg,169
2023-03-09,PROD_007,Aspirine 500mg,115
2023-03-09,PROD_008,Strepsils Miel Citron,121
2023-03-09,PROD_009,Humex Rhume,212
2023-03-09,PROD_010,Actifed Rhume,121
2023-03-10,PROD_001,Efferalgan 1000mg,96
2023-03-10,PROD_002,Doliprane 1000mg,141
2023-03-10,PROD_003,Spasfon Lyoc 80mg,160
2023-03-10,PROD_004,Smecta 3g,147
2023-03-10,PROD_005,Ibuprofene 400mg,253
2023-03-10,PROD_006,Paracetamol 500mg,188
2023-03-10,PROD_007,Aspirine 500mg,81
2023-03-10,PROD_008,Strepsils Miel Citron,156
2023-03-10,PROD_009,Humex Rhume,238
2023-03-10,PROD_010,Actifed Rhume,93
2023-03-11,PROD_001,Efferalgan 1000mg,79
2023-03-11,PROD_002,Doliprane 1000mg,112
2023-03-11,PROD_003,Spasfon Lyoc 80mg,92
2023-03-11,PROD_004,Smecta 3g,121
2023-03-11,PROD_005,Ibuprofene 400mg,129
2023-03-11,PROD_006,Paracetamol 500mg,113
2023-03-11,PROD_007,Aspirine 500mg,69
2023-03-11,PROD_008,Strepsils Miel Citron,96
2023-03-11,PROD_009,Humex Rhume,184
2023-03-11,PROD_010,Actifed Rhume,66
2023-03-12,PROD_001,Efferalgan 1000mg,75
2023-03-12,PROD_002,Doliprane 1000mg,98
2023-03-12,PROD_003,Spasfon Lyoc 80mg,75
2023-03-12,PROD_004,Smecta 3g,129
2023-03-12,PROD_005,Ibuprofene 400mg,162
2023-03-12,PROD_006,Paracetamol 500mg,143
2023-03-12,PROD_007,Aspirine 500mg,80
2023-03-12,PROD_008,Strepsils Miel Citron,93
2023-03-12,PROD_009,Humex Rhume,155
2023-03-12,PROD_010,Actifed Rhume,61
2023-03-13,PROD_001,Efferalgan 1000mg,97
2023-03-13,PROD_002,Doliprane 1000mg,168
2023-03-13,PROD_003,Spasfon Lyoc 80mg,157
2023-03-13,PROD_004,Smecta 3g,197
2023-03-13,PROD_005,Ibuprofene 400mg,217
2023-03-13,PROD_006,Paracetamol 500mg,153
2023-03-13,PROD_007,Aspirine 500mg,104
2023-03-13,PROD_008,Strepsils Miel Citron,130
2023-03-13,PROD_009,Humex Rhume,281
2023-03-13,PROD_010,Actifed Rhume,109
2023-03-14,PROD_001,Efferalgan 1000mg,110
2023-03-14,PROD_002,Doliprane 1000mg,164
2023-03-14,PROD_003,Spasfon Lyoc 80mg,143
2023-03-14,PROD_004,Smecta 3g,137
2023-03-14,PROD_005,Ibuprofene 400mg,209
2023-03-14,PROD_006,Paracetamol 500mg,164
2023-03-14,PROD_007,Aspirine 500mg,106
2023-03-14,PROD_008,Strepsils Miel Citron,129
2023-03-14,PROD_009,Humex Rhume,261
2023-03-14,PROD_010,Actifed Rhume,118
2023-03-15,PROD_001,Efferalgan 1000mg,87
2023-03-15,PROD_002,Doliprane 1000mg,129
2023-03-15,PROD_003,Spasfon Lyoc 80mg,136
2023-03-15,PROD_004,Smecta 3g,140
2023-03-15,PROD_005,Ibuprofene 400mg,184
2023-03-15,PROD_006,Paracetamol 500mg,143
2023-03-15,PROD_007,Aspirine 500mg,113
2023-03-15,PROD_008,Strepsils Miel Citron,145
2023-03-15,PROD_009,Humex Rhume,224
2023-03-15,PROD_010,Actifed Rhume,96
2023-03-16,PROD_001,Efferalgan 1000mg,91
2023-03-16,PROD_002,Doliprane 1000mg,181
2023-03-16,PROD_003,Spasfon Lyoc 80mg,133
2023-03-16,PROD_004,Smecta 3g,165
2023-03-16,PROD_005,Ibuprofene 400mg,203
2023-03-16,PROD_006,Paracetamol 500mg,167
2023-03-16,PROD_007,Aspirine 500mg,108
2023-03-16,PROD_008,Strepsils Miel Citron,137
2023-03-16,PROD_009,Humex Rhume,274
2023-03-16,PROD_010,Actifed Rhume,111
2023-03-17,PROD_001,Efferalgan 1000mg,77
2023-03-17,PROD_002,Doliprane 1000mg,186
2023-03-17,PROD_003,Spasfon Lyoc 80mg,111
2023-03-17,PROD_004,Smecta 3g,188
2023-03-17,PROD_005,Ibuprofene 400mg,238
2023-03-17,PROD_006,Paracetamol 500mg,205
2023-03-17,PROD_007,Aspirine 500mg,82
2023-03-17,PROD_008,Strepsils Miel Citron,158
2023-03-17,PROD_009,Humex Rhume,239
2023-03-17,PROD_010,Actifed Rhume,120
2023-03-18,PROD_001,Efferalgan 1000mg,60
2023-03-18,PROD_002,Doliprane 1000mg,106
2023-03-18,PROD_003,Spasfon Lyoc 80mg,79
2023-03-18,PROD_004,Smecta 3g,99
2023-03-18,PROD_005,Ibuprofene 400mg,171
2023-03-18,PROD_006,Paracetamol 500mg,135
2023-03-18,PROD_007,Aspirine 500mg,68
2023-03-18,PROD_008,Strepsils Miel Citron,82
2023-03-18,PROD_009,Humex Rhume,175
2023-03-18,PROD_010,Actifed Rhume,70
2023-03-19,PROD_001,Efferalgan 1000mg,63
2023-03-19,PROD_002,Doliprane 1000mg,111
2023-03-19,PROD_003,Spasfon Lyoc 80mg,97
2023-03-19,PROD_004,Smecta 3g,121
2023-03-19,PROD_005,Ibuprofene 400mg,154
2023-03-19,PROD_006,Paracetamol 500mg,148
2023-03-19,PROD_007,Aspirine 500mg,73
2023-03-19,PROD_008,Strepsils Miel Citron,106
2023-03-19,PROD_009,Humex Rhume,159
2023-03-19,PROD_010,Actifed Rhume,82
2023-03-20,PROD_001,Efferalgan 1000mg,82
2023-03-20,PROD_002,Doliprane 1000mg,156
2023-03-20,PROD_003,Spasfon Lyoc 80mg,157
2023-03-20,PROD_004,Smecta 3g,160
2023-03-20,PROD_005,Ibuprofene 400mg,182
2023-03-20,PROD_006,Paracetamol 500mg,210
2023-03-20,PROD_007,Aspirine 500mg,87
2023-03-20,PROD_008,Strepsils Miel Citron,119
2023-03-20,PROD_009,Humex Rhume,212
2023-03-20,PROD_010,Actifed Rhume,118
2023-03-21,PROD_001,Efferalgan 1000mg,90
2023-03-21,PROD_002,Doliprane 1000mg,180
2023-03-21,PROD_003,Spasfon Lyoc 80mg,150
2023-03-21,PROD_004,Smecta 3g,172
2023-03-21,PROD_005,Ibuprofene 400mg,233
2023-03-21,PROD_006,Paracetamol 500mg,197
2023-03-21,PROD_007,Aspirine 500mg,119
2023-03-21,PROD_008,Strepsils Miel Citron,137
2023-03-21,PROD_009,Humex Rhume,246
2023-03-21,PROD_010,Actifed Rhume,97
2023-03-22,PROD_001,Efferalgan 1000mg,84
2023-03-22,PROD_002,Doliprane 1000mg,154
2023-03-22,PROD_003,Spasfon Lyoc 80mg,132
2023-03-22,PROD_004,Smecta 3g,195
2023-03-22,PROD_005,Ibuprofene 400mg,191
2023-03-22,PROD_006,Paracetamol 500mg,193
2023-03-22,PROD_007,Aspirine 500mg,95
2023-03-22,PROD_008,Strepsils Miel Citron,114
2023-03-22,PROD_009,Humex Rhume,205
2023-03-22,PROD_010,Actifed Rhume,115
2023-03-23,PROD_001,Efferalgan 1000mg,108
2023-03-23,PROD_002,Doliprane 1000mg,149
2023-03-23,PROD_003,Spasfon Lyoc 80mg,157
2023-03-23,PROD_004,Smecta 3g,145
2023-03-23,PROD_005,Ibuprofene 400mg,238
2023-03-23,PROD_006,Paracetamol 500mg,191
2023-03-23,PROD_007,Aspirine 500mg,99
2023-03-23,PROD_008,Strepsils Miel Citron,143
2023-03-23,PROD_009,Humex Rhume,265
2023-03-23,PROD_010,Actifed Rhume,105
2023-03-24,PROD_001,Efferalgan 1000mg,111
2023-03-24,PROD_002,Doliprane 1000mg,152
2023-03-24,PROD_003,Spasfon Lyoc 80mg,150
2023-03-24,PROD_004,Smecta 3g,143
2023-03-24,PROD_005,Ibuprofene 400mg,254
2023-03-24,PROD_006,Paracetamol 500mg,166
2023-03-24,PROD_007,Aspirine 500mg,106
2023-03-24,PROD_008,Strepsils Miel Citron,158
2023-03-24,PROD_009,Humex Rhume,207
2023-03-24,PROD_010,Actifed Rhume,104
2023-03-25,PROD_001,Efferalgan 1000mg,60
2023-03-25,PROD_002,Doliprane 1000mg,133
2023-03-25,PROD_003,Spasfon Lyoc 80mg,111
2023-03-25,PROD_004,Smecta 3g,134
2023-03-25,PROD_005,Ibuprofene 400mg,128
2023-03-25,PROD_006,Paracetamol 500mg,113
2023-03-25,PROD_007,Aspirine 500mg,60
2023-03-25,PROD_008,Strepsils Miel Citron,105
2023-03-25,PROD_009,Humex Rhume,165
2023-03-25,PROD_010,Actifed Rhume,70
2023-03-26,PROD_001,Efferalgan 1000mg,66
2023-03-26,PROD_002,Doliprane 1000mg,121
2023-03-26,PROD_003,Spasfon Lyoc 80mg,105
2023-03-26,PROD_004,Smecta 3g,112
2023-03-26,PROD_005,Ibuprofene 400mg,149
2023-03-26,PROD_006,Paracetamol 500mg,129
2023-03-26,PROD_007,Aspirine 500mg,82
2023-03-26,PROD_008,Strepsils Miel Citron,78
2023-03-26,PROD_009,Humex Rhume,199
2023-03-26,PROD_010,Actifed Rhume,80
2023-03-27,PROD_001,Efferalgan 1000mg,105
2023-03-27,PROD_002,Doliprane 1000mg,163
2023-03-27,PROD_003,Spasfon Lyoc 80mg,112
2023-03-27,PROD_004,Smecta 3g,198
2023-03-27,PROD_005,Ibuprofene 400mg,223
2023-03-27,PROD_006,Paracetamol 500mg,161
2023-03-27,PROD_007,Aspirine 500mg,90
2023-03-27,PROD_008,Strepsils Miel Citron,148
2023-03-27,PROD_009,Humex Rhume,287
2023-03-27,PROD_010,Actifed Rhume,113
2023-03-28,PROD_001,Efferalgan 1000mg,100
2023-03-28,PROD_002,Doliprane 1000mg,185
2023-03-28,PROD_003,Spasfon Lyoc 80mg,145
2023-03-28,PROD_004,Smecta 3g,166
2023-03-28,PROD_005,Ibuprofene 400mg,202
2023-03-28,PROD_006,Paracetamol 500mg,161
2023-03-28,PROD_007,Aspirine 500mg,109
2023-03-28,PROD_008,Strepsils Miel Citron,159
2023-03-28,PROD_009,Humex Rhume,227
2023-03-28,PROD_010,Actifed Rhume,110
2023-03-29,PROD_001,Efferalgan 1000mg,112
2023-03-29,PROD_002,Doliprane 1000mg,131
2023-03-29,PROD_003,Spasfon Lyoc 80mg,133
2023-03-29,PROD_004,Smecta 3g,156
2023-03-29,PROD_005,Ibuprofene 400mg,240
2023-03-29,PROD_006,Paracetamol 500mg,148
2023-03-29,PROD_007,Aspirine 500mg,112
2023-03-29,PROD_008,Strepsils Miel Citron,152
2023-03-29,PROD_009,Humex Rhume,230
2023-03-29,PROD_010,Actifed Rhume,115
2023-03-30,PROD_001,Efferalgan 1000mg,106
2023-03-30,PROD_002,Doliprane 1000mg,174
2023-03-30,PROD_003,Spasfon Lyoc 80mg,154
2023-03-30,PROD_004,Smecta 3g,158
2023-03-30,PROD_005,Ibuprofene 400mg,197
2023-03-30,PROD_006,Paracetamol 500mg,176
2023-03-30,PROD_007,Aspirine 500mg,85
2023-03-30,PROD_008,Strepsils Miel Citron,124
2023-03-30,PROD_009,Humex Rhume,233
2023-03-30,PROD_010,Actifed Rhume,91
2023-03-31,PROD_001,Efferalgan 1000mg,109
2023-03-31,PROD_002,Doliprane 1000mg,156
2023-03-31,PROD_003,Spasfon Lyoc 80mg,130
2023-03-31,PROD_004,Smecta 3g,168
2023-03-31,PROD_005,Ibuprofene 400mg,191
2023-03-31,PROD_006,Paracetamol 500mg,174
2023-03-31,PROD_007,Aspirine 500mg,100
2023-03-31,PROD_008,Strepsils Miel Citron,165
2023-03-31,PROD_009,Humex Rhume,269
2023-03-31,PROD_010,Actifed Rhume,116
2023-04-01,PROD_001,Efferalgan 1000mg,71
2023-04-01,PROD_002,Doliprane 1000mg,130
2023-04-01,PROD_003,Spasfon Lyoc 80mg,109
2023-04-01,PROD_004,Smecta 3g,107
2023-04-01,PROD_005,Ibuprofene 400mg,147
2023-04-01,PROD_006,Paracetamol 500mg,98
2023-04-01,PROD_007,Aspirine 500mg,66
2023-04-01,PROD_008,Strepsils Miel Citron,112
2023-04-01,PROD_009,Humex Rhume,159
2023-04-01,PROD_010,Actifed Rhume,57
2023-04-02,PROD_001,Efferalgan 1000mg,61
2023-04-02,PROD_002,Doliprane 1000mg,114
2023-04-02,PROD_003,Spasfon Lyoc 80mg,97
2023-04-02,PROD_004,Smecta 3g,115
2023-04-02,PROD_005,Ibuprofene 400mg,151
2023-04-02,PROD_006,Paracetamol 500mg,102
2023-04-02,PROD_007,Aspirine 500mg,81
2023-04-02,PROD_008,Strepsils Miel Citron,87
2023-04-02,PROD_009,Humex Rhume,202
2023-04-02,PROD_010,Actifed Rhume,80
2023-04-03,PROD_001,Efferalgan 1000mg,90
2023-04-03,PROD_002,Doliprane 1000mg,174
2023-04-03,PROD_003,Spasfon Lyoc 80mg,137
2023-04-03,PROD_004,Smecta 3g,164
2023-04-03,PROD_005,Ibuprofene 400mg,244
2023-04-03,PROD_006,Paracetamol 500mg,189
2023-04-03,PROD_007,Aspirine 500mg,92
2023-04-03,PROD_008,Strepsils Miel Citron,161
2023-04-03,PROD_009,Humex Rhume,211
2023-04-03,PROD_010,Actifed Rhume,112
2023-04-04,PROD_001,Efferalgan 1000mg,96
2023-04-04,PROD_002,Doliprane 1000mg,137
2023-04-04,PROD_003,Spasfon Lyoc 80mg,113
2023-04-04,PROD_004,Smecta 3g,130
2023-04-04,PROD_005,Ibuprofene 400mg,218
2023-04-04,PROD_006,Paracetamol 500mg,168
2023-04-04,PROD_007,Aspirine 500mg,113
2023-04-04,PROD_008,Strepsils Miel Citron,118
2023-04-04,PROD_009,Humex Rhume,289
2023-04-04,PROD_010,Actifed Rhume,96
2023-04-05,PROD_001,Efferalgan 1000mg,95
2023-04-05,PROD_002,Doliprane 1000mg,130
2023-04-05,PROD_003,Spasfon Lyoc 80mg,139
2023-04-05,PROD_004,Smecta 3g,167
2023-04-05,PROD_005,Ibuprofene 400mg,238
2023-04-05,PROD_006,Paracetamol 500mg,159
2023-04-05,PROD_007,Aspirine 500mg,112
2023-04-05,PROD_008,Strepsils Miel Citron,114
2023-04-05,PROD_009,Humex Rhume,271
2023-04-05,PROD_010,Actifed Rhume,101
2023-04-06,PROD_001,Efferalgan 1000mg,81
2023-04-06,PROD_002,Doliprane 1000mg,149
2023-04-06,PROD_003,Spasfon Lyoc 80mg,120
2023-04-06,PROD_004,Smecta 3g,192
2023-04-06,PROD_005,Ibuprofene 400mg,215
2023-04-06,PROD_006,Paracetamol 500mg,181
2023-04-06,PROD_007,Aspirine 500mg,115
2023-04-06,PROD_008,Strepsils Miel Citron,144
2023-04-06,PROD_009,Humex Rhume,231
2023-04-06,PROD_010,Actifed Rhume,86
2023-04-07,PROD_001,Efferalgan 1000mg,108
2023-04-07,PROD_002,Doliprane 1000mg,156
2023-04-07,PROD_003,Spasfon Lyoc 80mg,142
2023-04-07,PROD_004,Smecta 3g,145
2023-04-07,PROD_005,Ibuprofene 400mg,235
2023-04-07,PROD_006,Paracetamol 500mg,201
2023-04-07,PROD_007,Aspirine 500mg,108
2023-04-07,PROD_008,Strepsils Miel Citron,132
2023-04-07,PROD_009,Humex Rhume,273
2023-04-07,PROD_010,Actifed Rhume,117
2023-04-08,PROD_001,Efferalgan 1000mg,51
2023-04-08,PROD_002,Doliprane 1000mg,89
2023-04-08,PROD_003,Spasfon Lyoc 80mg,107
2023-04-08,PROD_004,Smecta 3g,123
2023-04-08,PROD_005,Ibuprofene 400mg,127
2023-04-08,PROD_006,Paracetamol 500mg,132
2023-04-08,PROD_007,Aspirine 500mg,65
2023-04-08,PROD_008,Strepsils Miel Citron,104
2023-04-08,PROD_009,Humex Rhume,142
2023-04-08,PROD_010,Actifed Rhume,66
2023-04-09,PROD_001,Efferalgan 1000mg,71
2023-04-09,PROD_002,Doliprane 1000mg,89
2023-04-09,PROD_003,Spasfon Lyoc 80mg,91
2023-04-09,PROD_004,Smecta 3g,134
2023-04-09,PROD_005,Ibuprofene 400mg,122
2023-04-09,PROD_006,Paracetamol 500mg,124
2023-04-09,PROD_007,Aspirine 500mg,72
2023-04-09,PROD_008,Strepsils Miel Citron,80
2023-04-09,PROD_009,Humex Rhume,143
2023-04-09,PROD_010,Actifed Rhume,62
2023-04-10,PROD_001,Efferalgan 1000mg,78
2023-04-10,PROD_002,Doliprane 1000mg,176
2023-04-10,PROD_003,Spasfon Lyoc 80mg,140
2023-04-10,PROD_004,Smecta 3g,188
2023-04-10,PROD_005,Ibuprofene 400mg,206
2023-04-10,PROD_006,Paracetamol 500mg,175
2023-04-10,PROD_007,Aspirine 500mg,83
2023-04-10,PROD_008,Strepsils Miel Citron,134
2023-04-10,PROD_009,Humex Rhume,214
2023-04-10,PROD_010,Actifed Rhume,97
2023-04-11,PROD_001,Efferalgan 1000mg,103
2023-04-11,PROD_002,Doliprane 1000mg,173
2023-04-11,PROD_003,Spasfon Lyoc 80mg,136
2023-04-11,PROD_004,Smecta 3g,187
2023-04-11,PROD_005,Ibuprofene 400mg,187
2023-04-11,PROD_006,Paracetamol 500mg,170
2023-04-11,PROD_007,Aspirine 500mg,80
2023-04-11,PROD_008,Strepsils Miel Citron,123
2023-04-11,PROD_009,Humex Rhume,242
2023-04-11,PROD_010,Actifed Rhume,88
2023-04-12,PROD_001,Efferalgan 1000mg,109
2023-04-12,PROD_002,Doliprane 1000mg,150
2023-04-12,PROD_003,Spasfon Lyoc 80mg,127
2023-04-12,PROD_004,Smecta 3g,177
2023-04-12,PROD_005,Ibuprofene 400mg,203
2023-04-12,PROD_006,Paracetamol 500mg,159
2023-04-12,PROD_007,Aspirine 500mg,80
2023-04-12,PROD_008,Strepsils Miel Citron,114
2023-04-12,PROD_009,Humex Rhume,276
2023-04-12,PROD_010,Actifed Rhume,111
2023-04-13,PROD_001,Efferalgan 1000mg,95
2023-04-13,PROD_002,Doliprane 1000mg,138
2023-04-13,PROD_003,Spasfon Lyoc 80mg,120
2023-04-13,PROD_004,Smecta 3g,151
2023-04-13,PROD_005,Ibuprofene 400mg,250
2023-04-13,PROD_006,Paracetamol 500mg,173
2023-04-13,PROD_007,Aspirine 500mg,88
2023-04-13,PROD_008,Strepsils Miel Citron,150
2023-04-13,PROD_009,Humex Rhume,260
2023-04-13,PROD_010,Actifed Rhume,87
2023-04-14,PROD_001,Efferalgan 1000mg,94
2023-04-14,PROD_002,Doliprane 1000mg,157
2023-04-14,PROD_003,Spasfon Lyoc 80mg,124
2023-04-14,PROD_004,Smecta 3g,158
2023-04-14,PROD_005,Ibuprofene 400mg,205
2023-04-14,PROD_006,Paracetamol 500mg,152
2023-04-14,PROD_007,Aspirine 500mg,113
2023-04-14,PROD_008,Strepsils Miel Citron,160
2023-04-14,PROD_009,Humex Rhume,200
2023-04-14,PROD_010,Actifed Rhume,84
2023-04-15,PROD_001,Efferalgan 1000mg,60
2023-04-15,PROD_002,Doliprane 1000mg,112
2023-04-15,PROD_003,Spasfon Lyoc 80mg,83
2023-04-15,PROD_004,Smecta 3g,106
2023-04-15,PROD_005,Ibuprofene 400mg,122
2023-04-15,PROD_006,Paracetamol 500mg,114
2023-04-15,PROD_007,Aspirine 500mg,80
2023-04-15,PROD_008,Strepsils Miel Citron,104
2023-04-15,PROD_009,Humex Rhume,142
2023-04-15,PROD_010,Actifed Rhume,60
2023-04-16,PROD_001,Efferalgan 1000mg,70
2023-04-16,PROD_002,Doliprane 1000mg,98
2023-04-16,PROD_003,Spasfon Lyoc 80mg,78
2023-04-16,PROD_004,Smecta 3g,109
2023-04-16,PROD_005,Ibuprofene 400mg,143
2023-04-16,PROD_006,Paracetamol 500mg,103
2023-04-16,PROD_007,Aspirine 500mg,76
2023-04-16,PROD_008,Strepsils Miel Citron,89
2023-04-16,PROD_009,Humex Rhume,145
2023-04-16,PROD_010,Actifed Rhume,75
2023-04-17,PROD_001,Efferalgan 1000mg,76
2023-04-17,PROD_002,Doliprane 1000mg,149
2023-04-17,PROD_003,Spasfon Lyoc 80mg,107
2023-04-17,PROD_004,Smecta 3g,149
2023-04-17,PROD_005,Ibuprofene 400mg,219
2023-04-17,PROD_006,Paracetamol 500mg,177
2023-04-17,PROD_007,Aspirine 500mg,105
2023-04-17,PROD_008,Strepsils Miel Citron,146
2023-04-17,PROD_009,Humex Rhume,251
2023-04-17,PROD_010,Actifed Rhume,94
2023-04-18,PROD_001,Efferalgan 1000mg,102
2023-04-18,PROD_002,Doliprane 1000mg,179
2023-04-18,PROD_003,Spasfon Lyoc 80mg,106
2023-04-18,PROD_004,Smecta 3g,183
2023-04-18,PROD_005,Ibuprofene 400mg,214
2023-04-18,PROD_006,Paracetamol 500mg,175
2023-04-18,PROD_007,Aspirine 500mg,99
2023-04-18,PROD_008,Strepsils Miel Citron,159
2023-04-18,PROD_009,Humex Rhume,220
2023-04-18,PROD_010,Actifed Rhume,92
2023-04-19,PROD_001,Efferalgan 1000mg,94
2023-04-19,PROD_002,Doliprane 1000mg,183
2023-04-19,PROD_003,Spasfon Lyoc 80mg,109
2023-04-19,PROD_004,Smecta 3g,141
2023-04-19,PROD_005,Ibuprofene 400mg,179
2023-04-19,PROD_006,Paracetamol 500mg,204
2023-04-19,PROD_007,Aspirine 500mg,106
2023-04-19,PROD_008,Strepsils Miel Citron,142
2023-04-19,PROD_009,Humex Rhume,289
2023-04-19,PROD_010,Actifed Rhume,83
2023-04-20,PROD_001,Efferalgan 1000mg,82
2023-04-20,PROD_002,Doliprane 1000mg,135
2023-04-20,PROD_003,Spasfon Lyoc 80mg,121
2023-04-20,PROD_004,Smecta 3g,142
2023-04-20,PROD_005,Ibuprofene 400mg,175
2023-04-20,PROD_006,Paracetamol 500mg,173
2023-04-20,PROD_007,Aspirine 500mg,118
2023-04-20,PROD_008,Strepsils Miel Citron,115
2023-04-20,PROD_009,Humex Rhume,269
2023-04-20,PROD_010,Actifed Rhume,95
2023-04-21,PROD_001,Efferalgan 1000mg,93
